headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
U.S. Says Israel Has Agreed to Try to Reschedule Canceled Trip,2024-03-27 22:17:32+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Rafah (Gaza Strip),Israel-Gaza War (2023- ); Palestinians; Kidnapping and Hostages,Security Council (UN); Hamas,https://www.nytimes.com/2024/03/28/world/middleeast/netanyahu-meeting-ceasefire.html,Netanyahu’s office hasn’t confirmed it has any desire to make new plans.,733
"Israel and Hezbollah Trade Fire, With Deaths Reported on Both Sides",2024-03-27 23:00:08+00:00,,Israel; Lebanon; Gaza Strip; Jordan,"Terrorism; Defense and Military Forces; Israel-Gaza War (2023- ); Palestinians; Demonstrations, Protests and Riots; International Relations; United States International Relations; Deaths (Fatalities); Refugees and Displaced Persons",Hezbollah; Hamas; Security Council (UN),https://www.nytimes.com/2024/03/27/world/middleeast/israel-hezbollah-gaza.html,"The exchange came as a U.N. cease-fire demand appeared to be having little effect on the war in Gaza, and pressure increased on neighboring Jordan to sever ties with Israel.",859
What We Know About Palestinians Detained in Israel,2024-03-28 10:31:33+00:00,,Israel; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Detainees; Human Rights and Human Rights Violations; Palestinians; Terrorism,Hamas,https://www.nytimes.com/2024/03/28/world/middleeast/palestinians-detained-in-israel.html,"Since Oct. 7, Israel has detained thousands of Palestinians suspected of militant activity. Rights groups allege that Israel has abused some detainees or held them without charges.",1481
Ireland to Intervene in South Africa’s Genocide Case Against Israel at the World Court,2024-03-28 15:38:10+00:00,,Ireland; Gaza Strip; Israel; South Africa,"International Relations; War Crimes, Genocide and Crimes Against Humanity; Israel-Gaza War (2023- )",International Court of Justice (UN); United Nations,https://www.nytimes.com/2024/03/28/world/middleeast/ireland-south-africa-israel-genocide-icj.html,"Ireland did not outline the argument it planned to advance at the court, but the country’s lawmakers have made repeated calls to prioritize the protection of civilians in Gaza.",610
How the Israel-Hamas War Has Roiled TikTok Internally,2024-03-28 19:32:22+00:00,,Israel; Gaza Strip,Social Media; Anti-Semitism; Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Terrorism,TikTok (ByteDance); Beijing Bytedance Technology Co Ltd; Hamas,https://www.nytimes.com/2024/03/28/business/tiktok-israel-hamas-war-gaza.html,The video app has been criticized for how it has handled posts users see about the war. Some of the same tensions have also played out inside the company.,1638
Fighting Rages Around Two Gaza Hospitals as Pressure on Israel Rises,2024-03-28 23:00:19+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Palestinians; Hospitals; United States International Relations,Hamas; Al Shifa Hospital (Gaza Strip),https://www.nytimes.com/2024/03/28/world/middleeast/gaza-shifa-hospital-israel-hostages.html,"Israeli forces are battling to retake areas they had already seized, showing the militants’ resilience, as critics call for less destructive tactics in the war.",1183
"Hamas Took Her, and Still Has Her Husband",2024-03-29 10:00:14+00:00,,Israel; Gaza Strip,Terrorism; Palestinians; Kidnapping and Hostages; Israel-Gaza War (2023- ); Defense and Military Forces; Political Prisoners,Hamas,https://www.nytimes.com/2024/03/29/podcasts/the-daily/hamas-took-her-and-still-has-her-husband.html,The story of one family at the center of the war in Gaza.,341
"Days After U.N. Cease-Fire Resolution, Has Anything Changed in Gaza?",2024-03-29 10:26:18+00:00,,Israel,Israel-Gaza War (2023- ),Hamas; United Nations; Security Council (UN),https://www.nytimes.com/2024/03/29/world/middleeast/un-ceasefire-resolution-israel-gaza.html,The United Nations Security Council passed a resolution on Monday that demands an immediate cease-fire in the Gaza Strip. Here’s a closer look at where the situation stands.,825
A Common Link in Mideast Conflicts: Iran and Its Proxies,2024-03-29 12:48:46+00:00,,Iran; Syria; Israel,Israel-Gaza War (2023- ),Hezbollah; Hamas,https://www.nytimes.com/2024/03/29/world/middleeast/iran-syria-strike-proxies.html,"A monitoring group said that an Israeli strike on Syria hit multiple targets, including a weapons depot belonging to Hezbollah, the Iran-backed Lebanese militia. Here’s a closer look at Iran’s proxies in the region.",688
"A Loyal Israel Ally, Germany Shifts Tone as the Toll in Gaza Mounts",2024-03-29 14:01:43+00:00,"Scholz, Olaf (1958- )",Germany; Israel; Gaza Strip,International Relations; Politics and Government; Israel-Gaza War (2023- ); Defense and Military Forces; Arms Trade; Palestinians; Terrorism,Hamas,https://www.nytimes.com/2024/03/29/world/europe/germany-israel-gaza.html,"Supporting Israel is seen as a historic duty in Germany, but the worsening crisis has pushed German officials to ask whether that backing has gone too far.",1173
"Israel Cites ‘New Initiatives’ for Gaza Aid, but Progress Has Been Slow",2024-03-29 15:17:38+00:00,,Gaza Strip; Israel,Palestinians; Israel-Gaza War (2023- ); Humanitarian Aid; Malnutrition; Disasters and Emergencies,International Court of Justice (UN); United Nations,https://www.nytimes.com/2024/03/29/world/middleeast/israel-gaza-aid-famine.html,"The country pointed to measures to deliver necessities by land, air and sea that aid groups say are not nearly sufficient to meet the need.",631
Airstrikes Kill Soldiers in Syria in Apparent Israeli Attack,2024-03-29 20:29:30+00:00,,Israel; Syria; ALEPPO (SYRIA); Iran; Lebanon; Russia,Defense and Military Forces; Terrorism; International Relations; Israel-Gaza War (2023- ),Hezbollah; Hamas; Security Council (UN),https://www.nytimes.com/2024/03/29/world/middleeast/israel-syria-airstrikes.html,"Israel’s military did not immediately comment on the Syria strikes, but its defense minister said Israel would pursue Hezbollah, an Iran-backed militia, “every place it operates.”",1195
Dispute Over Conscription for Ultra-Orthodox Jews Presents New Threat to Netanyahu,2024-03-30 04:01:28+00:00,"Netanyahu, Benjamin",Israel,Israel-Gaza War (2023- ); Defense and Military Forces; Draft and Recruitment (Military); Orthodox Judaism; Politics and Government; Religion-State Relations; Polls and Public Opinion,,https://www.nytimes.com/2024/03/30/world/middleeast/israel-gaza-haredi-military-conscription.html,Prime Minister Benjamin Netanyahu’s cabinet is divided about whether ultra-Orthodox Jews should be required to join the Israeli army.,1215
A Times Photographer Went on a Gaza Airdrop. Here’s What He Saw.,2024-03-30 13:30:54+00:00,,Gaza Strip; Jordan,Humanitarian Aid; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/03/30/world/middleeast/gaza-aid-airdrop.html,"As humanitarian groups warn of a looming famine in northern Gaza, airdrops are playing a prominent role in efforts to deliver food and supplies, even if they are less efficient than delivery by truck.",430
Second Load of Aid by Sea Bound for Gaza Departs Cyprus,2024-03-30 18:15:40+00:00,"Andres, Jose (1969- )",Cyprus; Gaza Strip,Palestinians; Israel-Gaza War (2023- ); Famine,World Central Kitchen,https://www.nytimes.com/2024/03/30/world/middleeast/gaza-aid-ship-famine.html,"World Central Kitchen, the charity founded by the chef José Andrés, said barges were carrying almost 400 tons of rice, pasta, flour, canned vegetables and proteins.",499
‘Replace him’: Thousands Rally Against Netanyahu’s Government in Tel Aviv,2024-03-31 10:14:57+00:00,"Netanyahu, Benjamin",Tel Aviv (Israel),"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Kidnapping and Hostages",,https://www.nytimes.com/2024/03/31/world/middleeast/netanyahu-protest-tel-aviv.html,It was one of the largest demonstrations against Prime Minister Benjamin Netanyahu’s government since the start of the war in October.,250
"Amid Health Concerns, Pope Delivers Strong Easter Message Calling for Gaza Cease-Fire",2024-03-31 12:11:15+00:00,Francis,Rome (Italy),Easter and Holy Week; Israel-Gaza War (2023- ); Popes; Middle East and Africa Migrant Crisis; Colosseum (Rome),,https://www.nytimes.com/2024/03/31/world/europe/pope-francis-easter-speech.html,Pope Francis’ decisions to reduce his participation in two major Holy Week events had raised fears about his health.,833
Netanyahu Undergoes Hernia Surgery Amid Mounting Pressure on His Government,2024-03-31 13:50:12+00:00,"Netanyahu, Benjamin; Levin, Yariv (1969- )",Israel,Israel-Gaza War (2023- ); Hernias,,https://www.nytimes.com/2024/03/31/world/middleeast/netanyahu-hernia-surgery.html,"Prime Minister Benjamin Netanyahu’s office said the procedure was a success. Earlier, Mr. Netanyahu responded to criticism that he had not done enough to secure the release of hostages.",436
Pope Calls for Cease-Fire in Gaza During Easter Address,2024-03-31 15:38:24+00:00,Francis,Gaza Strip; Israel,Humanitarian Aid; Israel-Gaza War (2023- ); Easter and Holy Week,Roman Catholic Church,https://www.nytimes.com/video/world/europe/100000009389839/pope-francis-easter.html,"While delivering his Easter message, Pope Francis called for humanitarian aid to be ensured to Gaza, for hostages to be released back to Israel and for an immediate cease-fire.",0
Displaced Palestinian Christians Mark Easter in Gaza’s Only Catholic Church,2024-03-31 21:18:32+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Easter and Holy Week; Palestinians; Christians and Christianity; Refugees and Displaced Persons; Churches (Buildings),"Roman Catholic Church; Holy Family Church (Gaza City, Gaza)",https://www.nytimes.com/2024/03/31/world/middleeast/palestinians-easter-catholic-church.html,Somber Easter celebrations were held on Sunday for hundreds of displaced Palestinians at the Holy Family Church in Gaza City.,387
Republican Congressman Says of Gaza: ‘It Should Be Like Nagasaki and Hiroshima’,2024-03-31 21:21:13+00:00,"Walberg, Timothy Lee; Amash, Justin (1980- )",Gaza Strip; Michigan,United States International Relations; United States Politics and Government; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); Humanitarian Aid; Nuclear Weapons,House of Representatives; Republican Party,https://www.nytimes.com/2024/03/31/us/politics/tim-walberg-gaza-nagasaki-hiroshima.html,Representative Tim Walberg denied that he was advocating the use of nuclear weapons and said that his town hall remarks were taken out of context.,433
Thousands Rally in Jerusalem Against the Israeli Government,2024-03-31 21:27:42+00:00,"Netanyahu, Benjamin",Israel; Jerusalem (Israel),"Demonstrations, Protests and Riots; Israel-Gaza War (2023- )",,https://www.nytimes.com/video/world/middleeast/100000009390106/israel-anti-government-protest.html,Protesters rallying in front of Israel’s Parliament called for early elections to replace Prime Minister Benjamin Netanyahu’s government.,0
Protests Against Netanyahu Intensify as Cease-Fire Talks Resume,2024-03-31 23:30:55+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip; Jerusalem (Israel),"Israel-Gaza War (2023- ); Politics and Government; International Relations; Demonstrations, Protests and Riots; Kidnapping and Hostages",Hamas,https://www.nytimes.com/2024/03/31/world/middleeast/netanyahu-israel-protests-cease-fire.html,Thousands have taken to the streets of Israel to demand that Prime Minister Benjamin Netanyahu be replaced.,863
