Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
benshapiro,"July 24, 2024 10:30 PM",Your clownish #asaJew routine -- designed specifically to prop up anti-Israel Democratic policies -- has been over since October 7. Give up the act.,40206,2168,1507,1846736
benshapiro,"July 24, 2024 07:46 PM","Prime Minister Netanyahu’s speech today was a narcissistic and unproductive act of political theater, heavy on spin and saber-rattling - cynically using soldiers and hostages as props. 1/8",3900,538,141,310372
benshapiro,"July 25, 2024 10:59 PM","BREAKING: VP Harris speaks after meeting with Israeli PM Netanyahu  Harris calling for an immediate cease-fire deal to free the hostages.   The VP saying she “will not be silent"" about the suffering in Gaza, the ""devastating"" loss of life and the ""dire"" humanitarian crisis.",25736,7067,3967,5999580
benshapiro,"July 25, 2024 01:13 AM","Maybe your party should have attended the speech of the Prime Minister of Israel, then, rather than declaring their emotional support for people who have been doing this shit for months",6046,1079,498,383736
benshapiro,"July 24, 2024 09:35 PM",These images are deeply disturbing. The glorification of Hamas – a terrorist organization backed by the Iranian regime and holding over a hundred hostages in Gaza – is unacceptable and has no place in our country. x.com/MaeveSheehey/s…,5722,572,965,416284
benshapiro,"July 25, 2024 05:11 PM","Please explain, VP Harris, why you declared that such protesters are ""showing exactly what the human emotion should be, as a response to Gaza."" You cant have it both ways.",5722,572,965,416285
benshapiro,"July 30, 2024 01:40 PM","Kamala Harris is running her entire campaign on the basis of identity politics. She is running away from every single progressive position she used to hold, with the exception of union giveaways and anti-Israel rhetoric. Hold her accountable. Expose her lies.",16771,2886,868,416787
benshapiro,"July 31, 2024 02:03 PM",Sorry your friends are getting killed for being terrorists,7595,554,659,495108
benshapiro,"July 31, 2024 03:48 AM","As if genocide wasn’t enough, Israel is outdoing even itself. Assassination in Lebanon (w/o Lebanese consent), assassination of Ismail Haniyeh in Iran (w/o Iranian consent),& massive movement from ground 2 top of govt in upheaval 2 defend the Israeli right to rape. All just today",4906,261,188,374615
benshapiro,"July 31, 2024 08:49 AM","The criminal, terrorist Zionist regime martyred our dear guest in our territory and has caused our grief, but it has also prepared the ground for a severe punishment.",1018,28,88,131521
benshapiro,"July 31, 2024 12:12 PM","Dont worry, these are the fabled moderates favored by the Biden administration, just lowering the flag for an arch-terrorist.",7255,751,348,404654
benshapiro,"July 31, 2024 09:23 AM",President Abbas declares a day of mourning and ordered that flags be flown at half-mast in mourning of the assassination of Hamas leader Ismail Haniyeh.,1964,115,157,271726
benshapiro,"July 31, 2024 12:09 PM","Of course. Because if Israel had told the Biden administration, the Biden administration immediately would have thwarted it and threatened Israel.",1508,91,219,237844
benshapiro,"July 31, 2024 10:58 AM",Blinken says the U.S. was unaware and not involved in the assassination of Hamas leader Haniyeh,8336,1457,241,398306
benshapiro,"August 05, 2024 05:35 PM",War in the Middle East. A plummeting stock market. Joe Biden and Kamala Harris did it. And we are now on Day 16 of Kamala not being asked a SINGLE SERIOUS QUESTION from our professional journalismers.,5120,1096,369,845542
benshapiro,"August 05, 2024 01:40 PM",Josh Shapiro desperately trying to un-Jewish himself to make himself sufficiently palatable to the pro-Hamas wing of the Democratic Party. Pathetic.,20982,3444,1502,1870400
benshapiro,"August 05, 2024 12:53 PM","Massive war in the Middle East. Crashing stock market without extraneous rationale. Cost of living up dramatically over the last three years. Thanks, Kamala and Joe. You did it.",28403,5755,1080,923114
benshapiro,"August 05, 2024 01:38 PM",Harris is a target rich environment. Middle East exploding thanks to Biden-Harris pro-Iran tilt. Massive inflation thanks to historic spending. Stock market crash thanks to bursting bubble. >10 million illegals thanks to open border. The Trump campaign MUST fire away.,11823,2108,588,395598
benshapiro,"August 05, 2024 12:04 PM","Iran was contained, deterred and increasingly isolated by the burgeoning Sunni-Israeli alliance while Trump was president. Iran is unconstrained and aggressively threatening American assets and allies all over the region under Biden-Harris. That is not a coincidence.",2111,160,178,281541
benshapiro,"August 06, 2024 01:01 PM","Picking Walz is a massive gift to the Republicans. Hes a radical Leftist from a non-swing state with a long history of insane statements, who presided over the burning down of his state in 2020. Kamala picked him because hes not a Jew, and shes Too Online.",53216,7515,3741,4229438
benshapiro,"August 06, 2024 02:36 PM","Im not going to lie: Im pleased as punch that Josh Shapiro, who spent the last week trying to slowly and softly back into the bushes on his Zionism to placate the pro-Hamas Democratic base, just got face-planted. Clarity is good. Kamala chose the Squad.",17576,1829,513,494772
benshapiro,"August 06, 2024 01:07 PM","As someone who wants Kamala to lose, picking Walz is wonderful! Its political malpractice! Why?  1. Not from a swing state. 2. Radical, underscoring her radicalism. 3. She rejected (((Shapiro))) to please the pro-Hamas caucus.  Shes not competent. And this pick shows it.",35499,4679,2010,1265243
benshapiro,"August 07, 2024 12:45 PM",Condolences to Hamas on the loss of both its political leader and its Congresswoman from Missouri.,30665,2261,610,965083
benshapiro,"August 12, 2024 05:07 PM","The Democrat-media human centipede is absolutely horrifying. We have a comatose president; a VP who stole his nomination, switched all her positions, and is campaigning on “vibes”; and possible war in the Middle East. And the media are focused on “cat ladies.”",5008,1107,371,871006
benshapiro,"August 13, 2024 01:14 PM","Hamas does not have the capacity anymore for serious offensive action. But theyve roped Iran and Hezbollah into sympathy action that neither Iran nor Hezbollah can afford. Iran and Hezbollah are desperately attempting to get to a ceasefire offramp so they can claim that they arent weak, they couldnt go hard because of the ceasefire. And Sinwar is like, ""Nope. Gonna suck you guys in. You bought the ticket, you take the ride.""",1961,223,117,296090
benshapiro,"August 13, 2024 01:36 PM",Hamas does not have the capacity anymore for serious offensive action. But theyve roped Iran and Hezbollah into sympathy action that neither Iran nor Hezbollah can afford. Iran and Hezbollah are desperately attempting to get to a ceasefire offramp so they can claim that they,1961,223,117,296090
benshapiro,"August 13, 2024 01:14 PM",#BREAKING Hamas claims to have fired two rockets at Tel Aviv.  Residents report hearing explosions.,5192,920,270,315203
benshapiro,"August 12, 2024 11:54 PM","and always remember, free palestine.",2947,526,227,266219
benshapiro,"August 19, 2024 06:21 PM","Tonight, the DNC begins. We will watch Democrats proclaim that JOY is here, as they put an old man out of his misery, kowtow to pro-Hamas radicals, and provide free abortions and vasectomies. SO. MUCH. JOY!",3186,665,386,750409
benshapiro,"August 19, 2024 12:50 PM","Blinken: Were close to a deal! Hamas: Nope. Blinken: The deal isnt dead! Hamas: ::sends suicide bomber to Tel Aviv:: Blinken: We can still make a deal!  The WH is trying to delay action beyond the DNC. In doing so, its telegraphing weakness to Iran, Hezbollah, and Hamas.",11625,2005,861,490950
benshapiro,"August 19, 2024 02:32 PM",Josh Shapiro pushed back on Trump’s claim that he wasn’t chosen as VP bc he is Jewish.  Shapiro: “Trump is completely full of it & hes trying to use me & hes trying to use other Jews to divide Americans further…antisemitism played absolutely no role in my dialog with” the VP.,21718,6019,1594,1999236
benshapiro,"August 20, 2024 05:51 PM","Night #1 of the DNC! Democrats faking tears for Biden – thanking him for his sacrifice after shivving him directly in the spleen – was pretty hilarious. Then there was Biden himself, who said pro-Hamas protesters have a point. If you believe the Kamala campaign is about JOY!!!!, you’re a moron.",2764,624,306,743999
benshapiro,"August 20, 2024 05:51 PM","Night #1 of the DNC! Democrats faking tears for Biden – thanking him for his sacrifice after shivving him directly in the spleen – was pretty hilarious. Then there was Biden himself, who said pro-Hamas protesters have a point. If you believe the Kamala campaign is about JOY!!!!,",2764,624,306,743999
benshapiro,"August 21, 2024 05:25 PM","Michelle and Barack and Bernie all showed up to rip into wealth – as extraordinarily wealthy people who made their money after mooching off a taxpayer-funded salary for years. Meanwhile, Doug “I Banged The Nanny” Emhoff showed up to talk Jewishness and romance. So yeah, it sucked.",4094,1058,428,752298
benshapiro,"August 21, 2024 05:25 PM","Michelle and Barack and Bernie all showed up to rip into wealth – as extraordinarily wealthy people who made their money after mooching off a taxpayer-funded salary for years. Meanwhile, Doug “I Banged The Nanny” Emhoff showed up to talk Jewishness and romance. So yeah, it",4094,1058,428,752298
benshapiro,"August 21, 2024 02:12 PM","Your soft-on-Hamas wife making brisket for your Hamas-front-group-donating daughter on Passover, a holiday you dont understand -- just before you go to some rainbow flag church for Easter -- doesnt make you a fighter against anti-Semitism. Or particularly Jewish.",1353,109,73,82367
benshapiro,"August 27, 2024 01:31 PM","Remember, Israel is supposedly a racist apartheid state, in which IDF troops just went into a Gaza terror tunnel to rescue a Bedouin Muslim",6597,846,726,473348
benshapiro,"August 27, 2024 12:28 PM","BREAKING In an operation by the IDF and the Shin Bet, Farhan Kadi, 52 years old from Mahrat, who was kidnapped by the terrorist organization Hams to the Gaza Strip on October 7, was rescued today (Tuesday).   The hostage was rescued by IDF fighters from the Shaytet 13 Unit,",15943,1646,456,435161
benshapiro,"August 28, 2024 01:11 AM",Perhaps the lesson here is that Hamas shouldnt have kidnapped her. …,38691,2059,2720,2526139
benshapiro,"September 02, 2024 03:52 PM","President Biden: ""Netanyahu is not doing enough.""  It is beyond concerning that after Hamas executed an American and 5 Israelis, any blame falls on Netanyahu, with no words of criticism for Hamas.  The statement should be, ""Hamas will pay.""",3527,801,593,769536
benshapiro,"September 02, 2024 07:20 PM",And Bidens response is to push Israel to concede.,2656,273,147,311106
benshapiro,"September 02, 2024 06:56 PM",Hamas is ratcheting up the pressure on Israel. Psychological warfare at a level not seen since the start of this war.  Hamas military spokesman Abu Obeida says that “Mujahideen assigned to guard the prisoners” were given new instructions for if the Israeli army approaches a place,16495,2394,845,559632
benshapiro,"September 02, 2024 07:12 PM","Hamas shoots six hostages including an American point blank in the head, and Biden blames Israel for its intransigence in not surrendering to Hamas. The best hope for the world is that he goes back to the beach and sleeps for the rest of his presidency.",2656,272,147,311106
benshapiro,"September 03, 2024 06:57 PM","Six Israeli hostages, including an American, were found murdered this weekend in Hamas terror tunnels. Hamas shot them point-blank in the head after 300 days in captivity. And Joe Biden’s first response was to pressure Israel to make more concessions. There is a reason the West hasn’t won a war in generations.",7631,1286,989,450041
benshapiro,"September 03, 2024 06:57 PM","Six Israeli hostages, including an American, were found murdered this weekend in Hamas terror tunnels. Hamas shot them point-blank in the head after 300 days in captivity. And Joe Biden’s first response was to pressure Israel to make more concessions. There is a reason the West",7631,1286,989,450041
benshapiro,"September 03, 2024 02:44 PM","And if you do, you should be calling for Hamas to be completely extirpated, since civilians on both sides are dying solely because of Hamas",4265,420,427,371471
benshapiro,"September 03, 2024 11:20 AM",You can have empathy for Israeli civilians and Palestinian civilians. You should have empathy for Israeli civilians and Palestinian civilians.   Don’t lose your humanity.,26020,4794,1216,931428
benshapiro,"September 04, 2024 09:22 AM",Greta Thunberg was reportedly arrested at an anti-Israel protest in Denmark blocking the entrance to a Danish university which cooperates with Israel for the development of new green technology.  Not parody.,9530,1559,391,342429
benshapiro,"September 04, 2024 11:42 PM","The pro-terror mob is standing outside a kosher NYC restaurant and screaming ""shame on you"" at the Jews inside.   This isn’t about Israel or the war, this is about people believing that it is acceptable to intimidate and harass Jews in America.",2280,290,46,428211
benshapiro,"September 17, 2024 01:40 PM",Breaking: Tens of Hezbollah communication devices are exploding during the past hour. Initial reports state that over one hundred Hezbollah terrorists already injured.  Heres footage from two such explosion,9925,953,1422,886601
benshapiro,"September 17, 2024 09:16 PM","No. A war crime is when Hezbollah fires 8,000 missiles at civilians, forcing the evacuation of northern Israel. An amazingly awesome military operation is when you pinpoint target Hezbollah terrorists by blowing up their pagers.",4906,276,222,468997
benshapiro,"September 18, 2024 05:15 PM","Israel just carried out the most pinpoint anti-terrorism operation in history, and its enemies are still complaining. Which suggests that their complaints have nothing to do with humanitarianism and everything to do with hating Israel. Also, none of this would be necessary if Biden-Harris weren’t weak and pathetic.",14206,2224,1328,1246557
benshapiro,"September 18, 2024 05:15 PM","Israel just carried out the most pinpoint anti-terrorism operation in history, and its enemies are still complaining. Which suggests that their complaints have nothing to do with humanitarianism and everything to do with hating Israel. Also, none of this would be necessary if",14206,2224,1328,1246557
benshapiro,"September 18, 2024 04:41 PM",Tweeted from a device that undoubtedly has Israeli technology in it,10841,807,797,522525
benshapiro,"September 18, 2024 03:18 PM",Now Israel has blown up walkie talkies in Lebanon. Buyer beware: If you buy anything from Israel it might have a bomb in it. I don’t see how anyone would ever trust an Israeli made product again.,4024,285,308,277196
benshapiro,"September 18, 2024 04:48 PM","More likely, people might think twice before buying beepers while being members of genocidal terrorist groups",29323,3002,1616,1906591
benshapiro,"September 18, 2024 09:09 AM",The amount of triumphalism at the mass terrorist attack against the Lebanon is heart-rending.  Israel has just destroyed its own vital tech sector. Nobody in their right mind is going to buy Israeli electronics or software again. Let that sink in.,26299,2878,1364,851849
benshapiro,"September 18, 2024 01:41 PM","Sure! Every person who was given one of these pagers worked for Hezbollah. The explosives were absolutely tiny, and designed to damage the user. The ratio of terrorists to civilians harmed is unprecedented in the history of warfare.   But you probably knew that. Which suggests an",29323,3002,1616,1906591
benshapiro,"September 17, 2024 05:22 PM","Um. Can someone explain to me how causing hundreds of pagers to explode, regardless of where the people were at the time, and thus endangering the lives of thousands of civilians, is not a terrorist attack?",26299,2878,1364,851849
benshapiro,"September 18, 2024 04:39 PM","Israel’s pager attack in Lebanon detonated thousands of handheld devices across of a slew of public spaces, seriously injuring and killing innocent civilians.  This attack clearly and unequivocally violates international humanitarian law and undermines US efforts to prevent a",5710,538,532,442277
benshapiro,"September 23, 2024 11:00 AM",Ta-Nehisi Coates’s writing on race fueled a reckoning in America. Now he wants to change the way we think about Israel and Palestine.   Read our new cover story now:,1661,118,102,330144
benshapiro,"September 25, 2024 04:00 PM","Biden/Harris say they want a deal between Hamas, Hezbollah and Israel. And they want a pause in the war to allow Hezbollah to recover to achieve that goal. Insane. Heres the actual deal: Hezbollah moves north of the Litani and Hamas releases all hostages, or they get wrecked.",7285,1154,293,376435
benshapiro,"September 27, 2024 10:15 PM",FAFO is an excellent military and foreign policy strategy currently being implemented by Israel. It should be adopted immediately by the United States. The fact that the White House doesnt understand this is why the world is currently on fire.,7586,911,443,515944
benshapiro,"September 27, 2024 08:45 PM",Lloyd Austin speaking to reporters just now: The U.S. had nothing to do with Israeli strikes and did not get a heads up. His aggravation is clear.,20516,2758,652,750362
benshapiro,"September 30, 2024 10:40 PM",Israel’s breathtakingly ballsy strike on Hasan Nasrallah has opened up the possibility of a brand new Middle East: one where Iran doesn’t call the shots. Israel is making the moves the West hasn’t for decades: demonstrating that aggression will be countered with complete evisceration. There is no substitute for victory.,16008,1712,1933,1701566
benshapiro,"September 30, 2024 10:40 PM",Israel’s breathtakingly ballsy strike on Hasan Nasrallah has opened up the possibility of a brand new Middle East: one where Iran doesn’t call the shots. Israel is making the moves the West hasn’t for decades: demonstrating that aggression will be countered with complete,16008,1712,1933,1701566
benshapiro,"September 30, 2024 03:47 PM",Journalist: Israel may now launch a limited ground operation in Lebanese territory. Are you aware of this? Are you comfortable with their plans?  Biden: Im more aware of that than you think. Im comfortable with them stopping. We need a ceasefire now.  x.com/JewishWarrior1…,15358,2180,647,580433
benshapiro,"September 30, 2024 01:06 PM","You were handed a functional border, a recovering economy, no wars in the Middle East, and no Russia-Ukraine war. Then you let in 10 million illegal immigrants, created 40-year inflation, set the Middle East on fire, and ushered in the worst war in Europe since WWII.",60744,11642,1668,2228394
benshapiro,"October 01, 2024 07:30 PM",An amazing way to get real time information on the current situation in Israel,1640,94,120,393844
benshapiro,"October 01, 2024 05:08 PM",Iran has launched a massive ballistic missile attack on Israel. Join me now for live analysis of the potential U.S. and Israeli response and the far-reaching consequences of this escalating conflict.,4279,858,1172,1226906

"|RUN STATISTICS|
"
"Time Processed: November 27, 2024 04:06 AM
","Number of discards: 3912
","List of accounts processed: []
","List of accounts coming in: ['TuckerCarlson', 'benshapiro']
","List of accounts needed to be rerun: ['TuckerCarlson', 'TuckerCarlson', 'TuckerCarlson', 'TuckerCarlson', 'TuckerCarlson', 'TuckerCarlson', 'benshapiro', 'benshapiro', 'benshapiro', 'benshapiro', 'benshapiro', 'benshapiro']
",List of accounts with parsed but only irrelevant tweets: []
